Tweet,Emotion
jk. started this week strong and it's still going strong.,joy
Yay bmth canceled Melbourne show fanfuckingtastic just lost a days pay and hotel fees not happy atm #sad,anger
@pbhushan1 @IndianExpress so in your opinion is this the worst delhi govt? #acrid  #hypocrisy,anger
Oh that cheery fucking note good night shit heads X,joy
Watch this amazing live.ly broadcast by @izzybuzy365  #musically,joy
can only blame Jose ere why would you give Rojo another start after Sunday  fucking disaster waiting to happen &amp; it did shocking header !,fear
First day of fall quarter tomorrow.  😰  #excited #anxious #blargh,fear
@Ashleyavitia_ don't leave me #sad,sadness
Got to be up in 4 hours to go back to work #cantsleep #excited #nervous,fear
@skyfootball manchester united...still untrusted iam afraid i might loose my bet,fear
@OC_Transpo some weeks there are no problems but this week is unbelievable -- are you guys even running regular 12 buses?  #solate,fear
Bout ta get my @dontbreathe on up in here! @WarrenTheaters  #icantholdmybreaththatlong,fear
Now #India is #afraid of #bad #terrorism.,fear
We're very busy #coding a whole network manager for #unity3d based on #steamworks networking. #gamedev #indiedev #3amDeadTime  #game,fear
@ashish_geol @getPakistanTV @HamidMirGEO .. Have you give thought to Khalistaan? \nNo concern of you Baluchistan !! Kashmir is an Issue.,fear
Clash of the titans and wrath of the titans 🙌🏾🙌🏾🙌🏾 🔥,anger
@hoemanda69 wtf is tenacious and jubilant,joy
@jonfavs Don King is an insult to the intelligence of the Black Community.  What are these people thinking?,anger
For the first time in my madden career I just set up a farm account. Should make MOTM much easier,anger
A pretty dejected FanCam on the way. #SCFC #TBPTV,sadness
why are people so angry toward veggie burgers at in n out wtf,anger
#Facebook is #depressing without even being there. Two apps want it for logging in I have missed at least two interesting #events and they,sadness
@Dominos_UK worst thing is i have confimation from them #angry,anger
Tweeting from the sporadic wifi on the tube #perilous,fear
Cheap pout my brodcast,anger
@jshayevitz @Israel is a #bully worse than #hitler a #demon under #human guise.. its the cause of all #MiddleEast problems!,fear
Watching the NY Phil webcast.  Something missing.  Reminds me of a blithe Journey's End I once saw on Bway.  Might just be the Gershwin.,joy
@Simon_Barrett I will watch @BlairWitchMovie when it opens in Mexico in a week. Thank you for making it and don't be discouraged.,fear
Trust me to lose my wallet and have to call Lifeguard &amp; Swimmers social early as VC @YSJFC #nightmare,fear
@ChristianJMay @CityAM \nConfidence held up... despite constant and continual doom and gloom,sadness
@HuffingtonPost huff i know your pro-hillary and so is CNN and MSNBC but they made no mention of this this statement would be gold for em,anger
Has anyone noticed that @npr stories in recent days all paint positive accomplishments for Trump and challenges for Hillary? #surprised,sadness
☊Focusing primarily on the person you’re talking to rather than yourself and the impression you’re making lessens social anxiety.,fear
Left my phone in Mcds #panic,fear
Losing to Villa...'@M0tivati0nQuote: Most of the things people worry about are things that won't even matter to them a few months from now.',fear
But I was so intrigued by your style boy.Always been a sucker for a wild boy #alarm -@AnneMarieIAm,fear
When you lose somebody close to your heart you lose yourself as well 💔 #lost,sadness
Listening to @wdwradio at work is my slice of sunshine in this dreary cube world #9to5life,sadness
Sting is just too damn earnest for early morning listening.,anger
@RogueCoder250 We are in so much trouble!! I don't think the Rev will see the funny side of our project. #nervous,fear
The moment you bring her to meet your best friend and you're nervous af! 😬😆  #thefriendtest,fear
im what a 90s tv bully would call 'a nerd' but i would rather shove one thousand nickels into my right earhole than go to new york comic con,fear
Don't be offended  I'm just doing something that  Gives your life more hurts.\n\n #haikuchallenge  #poetry,anger
The focal points of war lie in #terrorism and the #UN needs to address #violentextremism,fear
@imjustatrankk awe yay wish i could rt /:,fear
@SiWheeler78 never a dull moment hope you had a gd trip down,sadness
I didn't find out about this till today due to my bff telling me. I am so disgusted and offended by this.,anger
It take so little to make a child's life joyful why do we work so hard to make their lives hell? @MiddleEastEye Peace,joy
@LBardugo Start w/ the 3 songs in Blue Neighborhood\n1) Wild\n2)Fools\n3)Talk Me down 😭😭for #Wesper\nAlso \n4)Too Good.  #serious kaz/inej feelz,sadness
Seeing huge or really full  backpacks on people fills me with anxiety,fear
@HillaryClinton did you see the gleeful look on @realDonaldTrump 's face when criminal Don King used the 'n' word to denigrate Blacks?,joy
@ChurdAllan fucked my coupon that goal!,anger
tfw you're en-route to your future :) !! @HUCJIR i'm coming for ya! #openhouse #futurecantor #exhilarating #NYCletsgo,joy
ok ok.. I know.. my last tweet was #terrible,fear
On the other side of fear lies freedom! - JB Glossinger #quote,fear
@ImpugnValkyrie *I frown and cup your cheeks in my hands after you step aside.* Angela I care about you. And I don't know how else I can -,anger
Police Officers....should NOT have the right to just 'shoot' human beings without provocation. It's wrong.\n\n@ORConservative @MichaelaAngelaD,anger
@CCGaryRoberts community policing!!!! What's that?? #lost,sadness
False alarm she's not coming out today 😞,fear
Everybody talking about 'the first day of fall' but summer '16 is never gonna die #revenge @Drake,anger
I'm much to full of resentment,anger
#NawazSharif says India poses unacceptable conditions to dialogue.#India's only condition is an end to #terrorism. :@MEAIndia,fear
😫 ughh I just want all this to be over.. it's like a nightmare! can we all just get along?,fear
Watch this amazing live.ly broadcast by @kaylaaa_sartorious #lively #musically,joy
@oreillyfactor why dont #blm #thugs want #justice when its black on black #gang crime? They only #rage and cry #racism when its a #cop,anger
i feel furious,anger
@caeruleusV @Atheist_Penguin @misogynaut I threaten you because I can pussy,fear
What the fuck is he even doing ? He should be off that's fucking horrific !,fear
I know few will mourn the loss of Stitch's Great Escape but...see THIS is the kind of cost-cutting at parks I really don't care for.,sadness
@govph I would like to know about the source of The President's optimism about running the country. I wonder if he can answer my curiosity.,joy
@GOP she's ahead in the polls &amp; after Trumps dismal performance at upcoming debate it will be an easy win for Hillary.,sadness
Howl at the moon with @HorrorSociety at @FatCatChicago next Wednesday the 28th for a FREE double feature of SILVER BULLET and CURSED #horror,fear
#terribledebatequestions has given me so many laughs this afternoon! Thanks Twitter!  #cleverpeople,joy
@bobcesca_go @sesmithesq \nDidn't Florida 2000 teach you anything? I live here in Palm Beach County and lived through that nightmare.,fear
@BBs_Coffee somebody needs tell staff at Reading cappuccino is supposed to have a thick layer of foam and coffee should be hot #awful again,fear
@jeremycorbyn @magstogether my god is @jeremycorbyn a full shilling? Seriously you need a major rethink or no lab gove in your lifetime,sadness
I love this hearty negro laugh jade and @XavierDLeau let out re:lochte 😂😂,joy
@simonschuster @StephenKing @BuzzFeed And don't forget a fear of St. Bernards. #Cujo,fear
Shanghais chief distracting levity pampa - proper dingle carry away: uUDQujcia,joy
I wish the next madden has a story mode too. Just like Fifa 17 #madden,anger
Don't think I'll hesitate to run you over. Last time I checked I still had 'Accident Forgiveness' on my insurance policy...,fear
@katlute which one....the one where u threaten violence? Or the phedophiliac u support?  Or the constitution violations he proposes?,fear
@williamcontrol just preordered The Pale EP... Would have paid for the phone call... But I would have freaked out and not said anything,fear
I don't think Luca understands how serious I am about Fall....he has no idea what's in store for him 😂😂,sadness
@TouchPH  The solution is to punish the criminals. That's the only way to discourage crime. or the circle will continue.,sadness
@cresbots dw I think cheeks are the most attractive thing in guys too it's terrible tbh,fear
Public products: high downhearted price tag consumer survey sum and substance: OVth,sadness
Sorry @wow_air definitely going with @Icelandair next time this is beyond unreasonable @wowairsupport #terrible #yourappologiesmeannothing,fear
@Micky_A_Lawson Paddy McNair is our joint top scorer......yeah.....justlet that sink in haha,sadness
@gothictana im a delight,joy
How many tweets is that now? How fast was I going? God I love being #sober and #intelligent.,sadness
@PrincessCasGirl @DaddyEllis__ tiff you better hurry cause 👀,anger
@NativeApprops @SBShear @HuffingtonPost Shew. That was,fear
I'm not the type to flee from adversity nor does it discourage me. I'll always stand strong in the paint,sadness
hi my names anxiety and i have shaun,fear
i wanna passion and fear,fear
I wanna go to fright fest with squad,fear
Woah. That overtime was exhilarating! Out of my seat and the hands on mackinnon wow #WCH2016,joy
@DatGuydARK I wouldn't fret. There's too many opportunities in life to worry about one not working out.,anger
Dying is a very dull dreary affair. And my advice to you is to have nothing whatever to do with it. ― W. Somerset Maughm,sadness
@TalkTalkCare  how on earth can I send an email to you? Very annoyed customer!!! #fuming,anger
I should have stayed at home.,sadness
@mar_de_palabras But I do think we need to experience a bit madness &amp; despair too. This is the stuff that makes us human.,fear
@lennyabrahamson May I send you a copy of #HeroTheGreyhound? Either e-book or real paper one! A boy and a greyhound #smiles #tears #laughter,joy
Does this blow your mind as much as it blew mine or did I just sexually harass someone? #WHOA #Mindblown #huh #setback #fright #madashell 😂,fear
Even at this level rojo still manages to play god damn awful. #MUFC,fear
Val is far too cheery for my liking ✋🏻,joy
wonder if at any point #BobMarley ever actually became #afraid of just how #high he'd gotten. :o #420,fear
Need a new outlet for #rage,anger
I had a panic attack when I couldn't find @katrinalaw on #Twitter Turns out my Twitter is a jerk. I can still see her. #NyssaAlghul,fear
@MobilePunch  alarming,fear
@TVsCarlKinsella They're such garbage. Obviously I like that they suck but it's still grim to watch.,sadness
Nawaz Sharif is getting more funnier than @kapilsharmak9 day by day.  #challenge #kashmir #baloch,joy
I've never seen fast &amp; furious Tokyo drift. Boutta watch it,anger
When ya'll talkin about you know who I don't know who ya'll talkin bout I'm on the new shit....chuckin up ma deuces......🔥🔥 #kanye #breezy,joy
@ayeshashafique5 we are not concerned about Pakistan's internal affairs. But the terrorism as it's state &amp; economic policy.#terroristnation,fear
Best quote from a 7 in German - Almost,joy
I might even be on the verge of depression.,sadness
The radio just told me Lady GaGa is going country which is like if the Beatles decided to do opera singing for their final albums,fear
I need some to help with my anger,anger
@xiankiefer @TheLincoln Book 5! It's so sprightly &amp; fun cuz he'd been reinvigorated by the Harry Potter series. I'm not kidding.,joy
brennan cook and breezy should get back together😍😍😍,joy
@siomo @NEWSTALK1010 20 says he gets reelected..... #be,fear
Didn't think Cadres not Getting SRC deployment would make some Cadres so bitter Ku tough Macom.,anger
day 2 of the thread and i thing he doesn't like me like that. idk he's so shy and secretive... ugh.,fear
Ugh I want to punch a wall every time I have to use @windows 10. Literally the worst product ever made #windows10  #killme,fear
@canada4trumpnow @donlemon he has BAD TEMPERAMENT #tantrums #HissyFits,anger
That rocky horror remake looks a bit w a n k,fear
Watch this amazing live.ly broadcast by @kana_blender #lively #musically,joy
Now this is getting out of hand. I'm freaked out by this death...and I'm God!! #mommaGrendel,fear
what happened to breezy,joy
In wake of fresh #terror threat and sounding of alert in #Mumbai praying for safety &amp; security of everybody in the city #Maharashtra #news,fear
@MissFushiGaming I hashtag things and the kids always tell me to stop 😭😭😭😭😭 #sadness,sadness
I'm shaking now.,fear
@RapeseedOilFans \nWho nose where those scent roses went\nTo a spot in the Orient\nMummified\nIn rapeseed oil fried\nEating drinking &amp; merriment.,joy
@fireemblemlord it's the first expac since wrath that feels like a proper 'evolution' of the game for me,anger
@MarGraham I am practically obsessed with it the very thought of their departure makes me feel both melancholic and grateful.  Safe journey,sadness
or when someone tells me I needa smile like excuse me ??? now I'm just frowning even harder are you happy,sadness
Termination rate is at 22.22% I gotta make some things shake,fear
@ofc_ALDUBQC Glad you gained some cheery vibes just by looking at our Happy Meal! 😊,joy
If I do my homework now I can watch revenge and possibly go out tonight'\n*plays on phone for 2 hours to avoid doing homework,anger
@rheafraserx took them an awfy long time to spot their goal was disallowed ☺️ #pleasing,joy
@esraalajmy huff btw ty😔,anger
Bon on allume madden,anger
Your boy' is having a nightmare @VivaLaSergio,fear
Tonight's #DragRace #AllStars2 episode GAVE ME LIFE! Yaassss queens! #teamalaska #teamkatya #revenge #bwahaha,anger
@BurmanAJ @AMANDAZUCKERMAN I'd rather see KYLE from bbcan play again and THAT is saying something,fear
@PearseDoherty @harrymcgee @IrishTimes That might sting for a bit lads but you'll get over it.     #betterwithsinnfein,anger
follow my girl tiff she only got 3 followers💖💘💖💘💘 @00tiffanyr,anger
@xxmariab listen yh don't provoke me cos I'll make you cry,anger
Learning is key while converting your leaning to someone else is door so when you do both you will open the door of success.\n\n #x33,joy
#Pain is an aspect of #human evolution; the evolution of #consciousness. #attachments #desire #apathy #sentimentality #tears   #O,anger
Update: I have yet to hang out with @MisElizaJane but I'm still hopeful! #optimism,joy
@KissFMUK rescue my morning turned up to the gym an hour early before it opened! #nightmare ☝️,fear
Well look at the bright side. You found a use for that rope #TipsToSurviveAPowerOutage,joy
@Trump_Videos she looks completely #rabid @realDonaldTrump,anger
bout to read this article 'Moving the Conversation Forward: Homosexuality &amp; Christianity' from someone in the foursquare church #nervous,fear
When you realize there is #NoHopeForHumanity so you just #start focusing on what's #best for you.,fear
#EFT is the single most effective tool I've learned in 40 years of being a therapist-Dr. Curtis A. Steele (psychiatrist) #stress,fear
I love having such a big family. There's never a dull moment in my house 😂,sadness
Don't depress yourself by comparing yourself. No comparisons.,sadness
#RiceFODays now I am Alex Butler's class on financial management. Starts off with a great relevant class discussion: movies and sunk costs,sadness
@jaaames1993 Literally burst out laughing.,anger
Removal regardless of cost a lamentable answer: ajvKSK,sadness
Fake people irritate me,anger
SRV's 'Voodoo Child' is approximately 76 times better than Jimi's. #guitar #music #blues,sadness
Ok scrubbed hands 5 times before trying to put them in.\nEyeballs #burning \n#EvenMoreBlind accidentally scared the #cat whilst #screeching,anger
Sometimes I watch shitty tv to reinforce never giving up cuz if something is that fucking awful on tv I still stand a chance.,joy
Big thanks to Brad Pitt who's trashy ways brought a modicum of levity to an otherwise lame week of political 💤.,joy
Putin feels it acceptable to bomb &amp; kill aid workers. Soon he may be sitting at the same table as Trump!! #Armageddon #USApleasedont,fear
I love looking at my old statuses on Facebook. The one I have from four years ago on this day was about #glee. I had so many opinions...,joy
#TheWordOfGOD #taught #preached #correctly will #ComfortTheAfflicted &amp; #AfflictTheComfortable; it will #offend &amp; #TellTheTruth #AboutSin!,anger
@MerenthaProphet - the Hunter in this way content and joyous in simple domestic bliss? I cannot wait for word of who you truly are to -,joy
@evanareteos :)) im now writing abt the changing face of sex industry in tr :))) now men will talk to me then! #revenge,anger
Dude go out his way to irritate me🙄🙄 that's why I go out my way to not give up any pussy🙅🏾🅿️,anger
Haven't been here a while been watching lots of TV. Conclusion #whataloadoftat...if I wasn't depressed before afternoon TV is,sadness
me: i've actually been doing pretty well! i'm learning to manage my depression and-\nlife: yeah that's over. that's cancelled.,sadness
@TiburonChamber plus a hearty pour of #yachtrock by #mustacheharbor !,joy
First day of college feeling nervous,fear
I lost my wallet then found it then lost it again AND THEN FOUND IT!!!!! \nCollege is brazy,sadness
@Its_just_Huong I will beat you !!! Always thought id be gryffindor so this is a whole new world for me 😨😨😨 #excited,fear
@israelradioguy @WearingWelcome @SkipBaylessSux U blocking doesnt diminish the hilarity of his observation.Or your child-like response to it,joy
@X_KIMTAEHYUNG_X \n— momentarily before it disappeared only solemnity and anxiety lacing his features. \n\n'I ran out to get you before —,sadness
Just heard what happen at grandad hometown last night such a terrible news 💔 hope everyone okay 😢,fear
@GambieRanger @David__Osland which is why a leader who is encouraging his supporters to deselect is such a concern for many of us.,fear
Can it be 10 PM so I can sulk in my tub while listening to Lana,sadness
Wishing i was rich so i didnt have to get up this morning #poor #sleepy #restless #sad #needsmoresleep,fear
@CazuaL_WeaR @ScottInSC looks like a book shaped like a gun to me  #itsagunalright,joy
@HillaryClinton It's your party that has divided this nation.  You inflame the minority population as well as pander.  You are a disgrace.,anger
This girl was shaking her drink in the break room and it wasn't fully closed and yeah it's all over the place now including me😑😑😂,fear
I always dread Wednesday's and the always end up making me the happiest,fear
I would just give her with their naked body.,fear
When's it all finished you will discover that it was never random! #thoughts  #CrossoverLife,fear
@HoustonTexans just trying to go home tonight? A run on 2nd and 20 and a run on 3rd and 20? That's what champs do...#sike #losers #terrible,fear
Absolutely fuming I've just scratched all my car 😡😡😡😡😡😡,anger
I gave up on the U20 Rugby bet on the Roosters! #cheering #nrl,joy
Just because I'm hurting \nDoesn't mean I'm hurt \nDoesn't mean I didn't get \nWhat I deserved \nNo better and no worse #lost  @coldplay,sadness
Online now !!!:) all day come play with me !! I'm happy happy horny playful sweet sour;),joy
@MCHorseFayse @bockaguyjim @generalgoodsman @nevernotdavid so you were owned by losers on Twitter #sad,sadness
@davidpreece12 @FitbaHacks Great defender terrible positioning. Didn't know where he should be without Russel shouting at him for 90 mins,fear
AQW should've always stayed in the 08 art style now it's just a competition to create more detailed art each time.,sadness
@reikimuse @MHChat I am beyond the sadness point. Have done it inside out. I live with CPTSD and BPD  I can't always do the pity party,sadness
Long day kind tweets our melancholy @DownFrontArtist defeats.,sadness
@Just_Alasia I agree. Btw have u seen Ep22 Granger O?  That was the episode when I knew Anna was coming back the conversation at start.,fear
@ArcadianLuthier -- taking out his feelings on Kei unfairly. His lips form a frown as he tries to walk away.,anger
@PAULROVlA the first resulted in me angrily sobbing and ranting about finnick in the cinema,anger
@BattleSmitten \n\nother begin telling a 'story' he realized that she was making an attempt at cheering him up. It was sweet of her and so ➤,joy
Sometimes The Worst Place You Can Be Is In Your Own Head.'\n\n#quotes #worstenemy #depression #thinktoomuch,sadness
If Troyler will die I'm gonna die with them\n#troyler #sadness #fuckin'lifeisnotafairytale,sadness
@AaronGoodwin seriously dude buy some bubble tape for your phones. #snap broke another phone,anger
@thehill left wing panic because Hillary is weak and they know it this is a revolution a movement nothings going to help the left TrumpPence,fear
@RVAGameBreak @GAHSBasketball @GAJagsFootball  \nGo Jags!!🐆 I think we have a good shot of beating Deep Run tomorrow! #revenge,anger
He totally knew about it'. Trump finally gets revenge for his son-in-law's prosecution/imprisonment and throws Christie under the bus.,anger
Solange is more aesthetically pleasing than your fave.,joy
Was actually just watching AHS while half covering my eyes #scared #Roanoke  #AHSRoanoke,fear
@politicalTigres @Saifullah_Uchvi welcome ji . sorry for words that irritate u,anger
#IndiaMissingIndira that she could never solve Kashmir Problem and kept it burning for Vote Bank\n#TerrorStatePak,anger
Finished writing my second book tonight. #somber #sad #youpromised #havemercy #author #writer #needpublisher #beingedited #workingonsidebook,sadness
There's many things I don't care about and many things I do that I don't speak on because it's such a heaviness even when released...,sadness
LOL! @TheFrankJLopes was just awarded the “F” bomb trophy on #AutoDealerLive @RealMatKoenig :) #serious,sadness
I don't think it's fully sunk in that Val is gone yet,sadness
I am just so bitter today 😐,anger
My heads still in Ibiza but my body is sat at me desk at work #depressing,sadness
@Pamela_Moore13 @Ginlefebvre @BarackObama yes exactly &amp; he's sold out this country to #terror while #lying to cover it up,fear
Need good vibes for my doctors appointment tomorrow!,fear
@eehbahmum WHY?! Did they want to make you plummet in to the depths of despair??,sadness
I would like to congratulate the people of Saudi Arabia a happy and a joyous national day. May you all have a great time! #اليوم_الوطني,joy
Can't believe I've only got 2 days off left 🙄 #backtoreality #raging,anger
@mattwruff sadly there is constitutional RIGHT to have abortion. Yet there is constitutional RIGHT to life. Safety net protects those rights,sadness
@lynnew69 then he said talking about wills uncontrollable animals when moving to another link. These comments do not help!,anger
It's a good day at work when you get to shake Jim Lehrer's hand. Thanks @keratx! Still kicking myself for being to shy to hug @mcuban.,fear
Back in Cardiff after an amazing 10 days away 😭 #depressing,sadness
i just spent $40 on big little sis tomorrow and i am beyond happy about it #SAW #mirth #mums,joy
I #love to #laugh and share #laughter as way to share #joy,joy
Ellie from @myspanishboots is here to answer your questions! Don't be shy - she loves talking about #equestrian fashion ;-) #equestrianhour,fear
@CGasparino Give it up Gas I don't hate u I just don't respect ur rudeness. #bully,fear
An adviser to the #European #Union’s top #court said #Hamas and the #Tamil #Tigers should be taken off the EU’s #terror list.#lka,fear
US lady in foyer - 'Am I not #afraid to be tweeting in #Moscow?' Fortified by d good #Lord &amp; #JD I reply 'I fear no Russian. 'cept my #wife😅,fear
My bf drove out of his way after a long day just to spend 15 min holding me to make me feel better. How'd I get so lucky #lucky #happy,joy
@leepg \n\nLike a rabid dog I pulled out the backs of my cupboards looking for a bakewell..Found a french fancie &amp; a mini batternburg #Winner!,anger
.@monsoonuk Ordered before 10pm last night paid for next day. Didn't bother to fufill order. Now 14 working days for a refund! #shocking,fear
I had Golden Ocean the other day it was lush then I gagged and was sick... What a waste of £20 - I was fuming @EmmaGould_ I miss you,anger
Editing a father of the bride speech. At 3 minutes in she tells him to wrap it up. He goes on for 12 more minutes. #nightmare,fear
I've used Dey Know as my alarm clock song throughout college #RIPShawtyLo,fear
Confiaejce comes not from always being right but from not fearing to be wrong.-Peter T. Mcintyre,fear
@luxbet Did you even give out any pizzas ? Serious fail #hungry #furious #hangry,anger
@MillieetylerX I thought everyday was a glee day??,joy
As your own lives in order to complete our amazing life journey successfully it is there. #bitter,anger
At the point today where if someone says something remotely kind to me a waterfall will burst out of my eyes,anger
@SkyNews when the East wind blue in summer in Durban S Africa we still surfed and got #stung badly! Must be carefull-A #sting can harm you,anger
LOL I have reminders for my ex-gf's birthday approaching. Too bad she considers me acknowledging her existence an affront...,anger
Happy Birthday @Brooke56_56  #cheerchick #jeep #jeepgirl #IDriveAJeep #jeepjeep #Cheer,joy
Does anyone remember a movie that is animated in the late 70's called Shame of the Jungle John Bulushi was in it wild if that's your taste,joy
I wonder if Corey will vote for Nicole?? #snacole #bb18 #paulsgonnawin #finale #halfamill,fear
@WestermannNina xDD it's a song that can not be weary (?),sadness
i will never watch greys anatomy ever ever ever ever ever again if Shonda Rimes takes away another OG character☹️☹️☹️☹️☹️☹️☹️☹️☹️☹️ #fuming,anger
My mind is raging and i just want to end it all,anger
Changed my clothes at work and had my pre-workout..  In route to the gym and there is traffic all over - pre workout kicking in..,anger
Use your smile to change the world. Don't let the world change your smile.' #quote #actorslife #smile #love #hardworkpaysoff #fun,joy
@lizbon @anomalily @gerikkransky Sorry for the levity if at all inappropriate but this combined with my love of Charlotte reminds me rn...,joy
I don't know what's worse the new Pizza Hut commercials or the pizza that Pizza Hut makes. #horrible,fear
@alicereidy more of a hearty Italian man myself,joy
Finally uploaded the file I needed to the university server's drop box. It took like half an hour and a lot of cursing and anger on my part,anger
.@Travelanswerman: B assured there is plenty of salt 2 keep that #fire #burning brightly! Stay #happy N life by keeping plenty #salty… …,anger
@tommyrosen @InTheRoomsCEO @cate_baily Always so happy to support you brother. Keep that fire burning &lt;3,anger
@HannahFJames I'm distraught! 😭 Candice and her pout can piss off,sadness
Finally watched #hungergamesmockingjay2 this morning sadly I feel a little disappointed #toomuchhype,sadness
I envy the relentless your cheerful smile aimed at the pouring rain your positive attitude is an art you have continually mastered.,joy
@HuffPostUK  NO greater wrath than a woman scorned.,anger
They'll be yo friend shake your hand then kick in yo door thas the way the game go🤖🤐.,fear
A Leopard never changes its spots! #lost,sadness
Nothing worse than an uber driver that can't drive.,fear
Mm okay. Ham for you and turkey for me.' Gives his hair a ruffle before heading back in the kitchen to set out the &gt;&gt;\n@DarkSithKenobi,anger
@cazzrhughes its reflective of the current political debate,fear
Absolutely shocking. The decline of Rooney is a little embarrassing really!,fear
okay false alarm it's working again,fear
I'm the reason I smile everyday 💯,joy
This anger inside I turned to fuel I burned and watched myself spin down like inferno types ,anger
@LisaAsquithtobe @craig8710 @WayneHaselden @june65wigan everyone is against wigan because we are the biggest club,anger
Everybody's worried about stopping #terrorism. Well there's a really easy way: stop participating in it. -  Noam Chomsky,fear
What a sad day...1st day of Fall...I don't dislike Fall...I just LOVE Summer #FirstDayofFall #goodbyesummer #sadness #bathingsuitsforever,sadness
@JoyceCarolOates \nBreath. You are trending despondent. Mrs Clinton will win. If you keep your gloves on guard up and punch like hell.,sadness
I know this is going to be one of those nights where it takes an Act of God to fall asleep.,fear
@RealMichaelKay Annoys me to about the Ortiz tribute too how would the Oriole fans and organization feel if Yanks did that to them? #awful,fear
@Hank_nsno @RonaldKoeman cheering and clapping I assume,joy
I'm scared that my coworkers are going to submit me to one of those 'wardrobe makeover' shows.  #fashion,fear
My life is going downhill at an alarming rate,fear
@NJDDanin123 I personally liked #relentless …didn't get #OurHouse #OneJersey #werealldevilsinside \nDoes nothing till a puck drops #NJDevils,anger
Tip 5: Don't worry about pleasing everyone. #TitanWisdom,joy
So going to local news immediately after #DesignatedSurvivor turns out to be a smooth transition. 'Chaos! A raging fire!...' #media,fear
Like I said ➡ there's plenty of cheddar in the cheese to go around! For everyone. ☺ #smile,joy
@SapientSoldier timid but determined version of the rabid beasts beyond the land. Growling beneath my restrained breath I //rip// myself --,anger
@big_SL8 Show some respect that's all...  If u havent go to war u cant say anything.. U havent lost friends and mates on war so Ahut it!!,sadness
Friday is here and we are open tonight and tomorrow. Get a jump on your Halloween and come play with us. #hauntedattraction #tulsa,fear
@BigDaddyx47 awe I'm sorry! I have 2 dogs 3 cats &amp; a snake,fear
When will the weeks full of Mondays end??,sadness
It's so breezy I love it 🌬️🍃💛,joy
In need of a serious nap rn,sadness
@nytimes I'm trying to imagine the first response of a President Trump to an act of terror. The thought itself terrorizes me.,fear
so lost i'm faded,sadness
Well this is flipping great! Flipping standstill on the freeway!  #stepofftheledge #youvegottobekiddingme,fear
@jimmyfallon @ShawnMendes I'm just a sucker for pine I wanna rake you up I wanna pile you down I'm just a sucker for pine #FallSongs,sadness
No quite sure how Craig Gordon's stayed on the park there !!,sadness
Someone needs to tell Candice she'll be stuck with that shitty pout if the wind changes. #GBBO,anger
Okay you've annoyed me you haven't done a good job there at all.,anger
More #terror attacks on #India means something ominous for #Pakistan The current situation can't last long,fear
@madisenrb she's so sweet &amp; playful 😍,joy
I'm tired of everybody telling me to chill out and everythings ok. no the fuck its not. I'm tired of faking a a fucking smile,joy
@kole_holland don't fret there's another game on at 8 #staytuned,sadness
It's always depressing to sort WordPress plugin recommendations not by 'best' but by 'least offensive in terms of premium features.',sadness
Cool to see when smart #CowboysTwitter folks chirp the same stuff you did during your review.  This is why I joined.,joy
not near my kitchen so unfortunately I cannot do a cooking snap series 🍳,anger
@westelm tells me my order will ship on Sept 12 arriving by Sept 19. Today is the 22. 😐 #lies #terrible #whereismyfurniture,fear
It's dark,sadness
A hearty thank you to you all for joining in tonight. Some delicious British dishes on your menus. #BeerClub,joy
@Will_0004 No justification for shooting without provocation even if the person has a bad history. Justification is not the way to go,anger
@prw190 #zionist = #terror \nImagine this kid was a #Palestinian or #Muslim\nZionists stealing #innocence of childhood from #Jewish #children,fear
@StephaliciousD afternoon delight,joy
13 hour @bus rides make me #angry #sorry,anger
Mmmm #coffee and a good #book on a dreary day! Who can beat that?,sadness
@Delta stuck on runway after being diverted to Fargo. Continuously told just 10 more mins for the past 4 hours. No food/water offered,fear
Says to my maw the other day wanna day sober October way me she says 'ave mer chance of doing movember son' #classicmoira #glasgow #sober,sadness
@tmz @HarveyLevinTMZ   Hell hath no fury like a women scorned.    It's the affair.  Not the parenting,anger
Why do I have such bad anxiety it's annoying,fear
@SenatorReid @HillaryClinton @DanEggenWPost @realDonaldTrump Even the painting is orange!  #Election2016,fear
Marcos Rojo Marcos Rojo running down the wing. Loved by the blues feared by the reds,sadness
@AllredMD @KerryCallen @thismanthispete Kirby's Black Panther in a cool animated panel.,joy
2 biggest fears: incurable STD's and pregnancy...I mean they're basically the same thing anyway #forlife #annoying  #weirdsmells,anger
A nation with a large part of the population living in #fear  of the police is neither #great nor #free  - it's actually a #fascist  nation,fear
I have serious problems with the expectation that private philanthropy should replace functional government services...this is dangerous,sadness
Goddamn headache.,anger
First day of fall quarter tomorrow.  😰 #nervous #excited #anxious #blargh,fear
@JohnKerry can be as indignant as he wants but the world knows Obama will do nothing and Putin will just do what he wants #Aleppo #Syria,anger
Win lose or draw vs LFC all football fans will rejoice as West Ham &amp; Chelsea fans beat the shit out of each other in a council house! #COYS,joy
@ThomasHCrown @laurakfillault As a historic evangelical I wonder if the Donatists had a point? What dreadful clergy in my fmr. circles.,fear
Embarrassing lack of defensive depth coming back to haunt us.,fear
It feel like we lost a family member🙄😂,sadness
If you want others to be #happy practice #compassion. If you want to be happy practice compassion.' Dalai Lama,joy
I feel like singing the song human sadness by Julian Cassablancas and The Voidz or some other sad music. #depression #sad #sadness,sadness
