Tweet,Emotion
I mean I'm not done watching the pilot but it's nice to see a group of actors perform without story line dripping relentless nihilism.,anger
Feelings got cheated when I mistook the sparkling ribena to be the normal ribena......,joy
@TrueAggieFan oh so that's where Brian was! Where was my invite? #offended,anger
@lynnew69 then he said talking about wills uncontrollable animals when moving to another link. These comments do not help! #fuming,anger
@lynnew69 then he said talking about wills uncontrollable animals when move to another link. These comments do not help! #fuming,anger
If i could just get my line to block!  #germantownbroncos #lilleague #popwarner #Broncos #usafootball #offense #lineman,anger
i swear to god the worst drug is loving someone. physical withdrawals aren't that bad emotional withdrawals sting a little more,anger
i swear to god the worst drug is love someone. physical withdrawals aren't that bad emotional withdrawals sting a little more,anger
i swear to god the worst drug is loving someone. physical withdrawal aren't that bad emotional withdrawal sting a little more,anger
i swear to god the worst drug is loving someone. physical withdrawal aren't that bad emotional withdrawal sting a little more,anger
i swear to god the worst drug is loving someone. physical withdrawals aren't that bad emotional withdrawals stinging a little more,anger
@6itmap I can't help but feel melancholic!,sadness
@6itmap I can't assist but feel melancholic!,sadness
Go away please ... I'm begging »»» #depression #anxiety #worry #fear #sadness \nDreams of joy and my baby to be found...Sits on #AndisBench,fear
Go away please ... I'm begging »»» #depression #anxiety #worry #fear #sadness \nDreams of delight and my baby to be found...Sits on #AndisBench,fear
Go away please ... I'm begging »»» #depression #anxiety #worry #fear #sadness \nDreams of joyfulness and my baby to be found...Sits on #AndisBench,fear
Go away please ... I'm begging »»» #depression #anxiety #worry #fear #sadness \nDreams of joy and my infant to be found...Sits on #AndisBench,fear
When someone tells you they're going to 'tear you apart' and all they have to say is 'why are you so tall?' #shocking,fear
People will talk words will sting but how you handle that is what differs you from them. Be like them or change the culture?#BeDifferent,anger
People will talk word will sting but how you handle that is what differs you from them. Be like them or change the culture?#BeDifferent,anger
People will talk Word will sting but how you handle that is what differs you from them. Be like them or change the culture?#BeDifferent,anger
People will talk words will stinging but how you handle that is what differs you from them. Be like them or change the culture?#BeDifferent,anger
And it's hard to dance with a devil on your back\nSo shake him off.,fear
And it's hard to dancing with a devil on your back\nSo shake him off.,fear
And it's hard to dance with a Lucifer on your back\nSo shake him off.,fear
And it's hard to dance with a demon on your back\nSo shake him off.,fear
And it's hard to dance with a Beelzebub on your back\nSo shake him off.,fear
And it's hard to dance with a Satan on your back\nSo shake him off.,fear
@amstrado_CPC @ShittySUFanart the single tear is him being joyous that he's deleted the monster that has brought generations of despair,joy
@amstrado_CPC @ShittySUFanart the single rupture is him being joyous that he's deleted the monster that has brought generations of despair,joy
@amstrado_CPC @ShittySUFanart the single tear is him being joyous that he's deleted the monstrosity that has brought generations of despair,joy
@amstrado_CPC @ShittySUFanart the single tear is him being joyous that he's deleted the monster that has brought generations of desperation,joy
@DJ_Musicologist #Disney's 1994 #animated #musical #film #TheLionKing was influenced by #WilliamShakespeare's #Hamlet. Songs by #EltonJohn.,joy
I'm getting so nervous for my first anatomy exam 😩,fear
I'm getting so anxious for my first anatomy exam 😩,fear
I'm getting so nervous for my first anatomy examination 😩,fear
to shake and my mouth was chattering and I couldn't take right because all of my body was trembling so I went outside,fear
to shake and my mouth was chattering and I couldn't take right because all of my body was shaking so I went outside,fear
@LakersTakeover it ain't that serious. #HOUvsNE  #igotbetterthingstodotonightthandie,fear
When you arrive at the office the day before your first ever festival and the Internet is down #panic,fear
@NativeApprops @SBShear @HuffingtonPost Shew. That was #awful,fear
Yellow Submarine is under tremendous pressure from Los Blancos. #WaveAfterWave #RMAVIL,fear
@MichaelSalfino It still destroys Fear The Walking Dead. That show is horrible,fear
@MichaelSalfino It still destroys Fear The Walking Dead. That show is ugly,fear
@MichaelSalfino It still destroys Fear The Walking Dead. That show is atrocious,fear
Lmboo  using my nephew for meme,joy
Anyway I'm in a car with a furious white men and I have a really funny story to tell when I'm sober 😂,sadness
Anyway I'm in a car with a angry white men and I have a really funny story to tell when I'm sober 😂,sadness
Anyway I'm in a car with a furious lily-white men and I have a really funny story to tell when I'm sober 😂,sadness
Anyway I'm in a car with a furious white-hot men and I have a really funny story to tell when I'm sober 😂,sadness
@jwolfie_ why you gotta use the dark skin emoji #offended,anger
@jwolfie_ why you gotta use the dark-skinned skin emoji #offended,anger
@KateyKeegan now I'm really excited for November! Hope they're not all horrid chavs though 😅,fear
@KateyKeegan now I'm really excited for November! Hope they're not all hideous chavs though 😅,fear
@KateyKeegan now I'm really excited for November! Hope they're not all horrific chavs though 😅,fear
@FitnessFirstAU something needs to be done about people hogging machines - nobody can use 3 machines at one time!  #notfair #whypay,anger
@StarFlowerz17 @DreamerAbe #bitter. Nicole and Cory is why she was evicted.,anger
@_stfukohle it's ok champ you'll make it I'm cheering you on from a far,joy
@_stfukohle it's ok champ you'll make it I'm cheer you on from a far,joy
if you ain't watching Sugarboy on Hulu then you ain't shit. #hilarious hahaha,joy
The smell of freshly cut grass didn't even cheer me up...boy oh boy,joy
The aroma of freshly cut grass didn't even cheer me up...boy oh boy,joy
The scent of freshly cut grass didn't even cheer me up...boy oh boy,joy
The odour of freshly cut grass didn't even cheer me up...boy oh boy,joy
The smelling of freshly cut grass didn't even cheer me up...boy oh boy,joy
The odor of freshly cut grass didn't even cheer me up...boy oh boy,joy
Being alone is better than being lonely. Know what is worse than being lonely? Being empty; that's right!\n#Loneliness #aloneinthecity #fear,fear
Being alone is better than being lonely. Know what is bad than being lonely? Being empty; that's right!\n#Loneliness #aloneinthecity #fear,fear
@quiettcricket can you maybe break it down into smaller bits? or space it out so it doesnt seem to daunting?,fear
@quiettcricket can you maybe break-dance it down into smaller bits? or space it out so it doesnt seem to daunting?,fear
Unbelievable takes 10 minutes to get through to @BarclaysUK then there's a fault and the call hangs up  #treatcustomersfairly,anger
Unbelievable takes 10 minutes to get through to @BarclaysUK then there's a faulting and the call hangs up  #treatcustomersfairly,anger
@tabstamlyn @lara_hunt1 I will next time I'll make sure everything is sparkling clean,joy
@tabstamlyn @lara_hunt1 I will next time I'll make sure everything is sparkling clean-living,joy
@Babylonian I convinced my mom to watch it. Killgrave gave her literal nightmares but watched last episode four times.,joy
@Babylonian I convinced my mom to watch it. Killgrave gave her literal nightmare but watched last episode four times.,joy
I feel so blessed to work with the family that I nanny for ❤️ nothing but love &amp; appreciation makes me smile.,joy
I feel so bless to work with the family that I nanny for ❤️ nothing but love &amp; appreciation makes me smile.,joy
@paulkrugman relentless echo chamber - negative comments with lots of reverb. Typical bully behavior.,anger
@westelm tells me my order will ship on Sept 12 arriving by Sept 19. Today is the 22. 😐 #lies  #whereismyfurniture,fear
One more step in long work #visa process is over. Relief. Onto next step. #expat #restless,fear
Kernel panic = sweating sneezing hiccuping snot tears crying. Clearly my body has an issue with chilli.,fear
Kernel panic = sweat sneezing hiccuping snot tears crying. Clearly my body has an issue with chilli.,fear
Kernel panic = diaphoresis sneezing hiccuping snot tears crying. Clearly my body has an issue with chilli.,fear
Kernel panic = perspiration sneezing hiccuping snot tears crying. Clearly my body has an issue with chilli.,fear
Kernel panic = perspire sneezing hiccuping snot tears crying. Clearly my body has an issue with chilli.,fear
@MidgetTamer @RAIDERS @52Mack_ Make him be a bully. Sit him in a room by himself and let him look at Debo all day.,fear
And I would advise that everyone wait to watch @KevinCanWaitCBS or actually don't wait just don't even watch it because it is,fear
This has been the most depressing week full of rain ever lol,sadness
This has been the most cheerless week full of rain ever lol,sadness
This has been the most depressing week full of pelting ever lol,sadness
This has been the most depressing week full of rainfall ever lol,sadness
Just got done watching Jeepers Creepers it was epic #horror #horrormoviesarebest #movies #movie #horrorfilm 🎬📽🎬,fear
My oldest cat pisses me off. She's always been weary of Kennen (senile kinda) but recently shes been sweet. Until she attacked and bit him.,sadness
#personaldevelopment\n\nToday is a gift that's why it's called the present... #happiness #optimism #entrepreneur #personaldevelopment …,joy
Because of 'failure of delivery on time' a customer has to pay 16K rupees more! - Not good @tiagotatamotors @TataMotors #unhappy,sadness
Because of 'failure of delivery on time' a customer has to pay 16K rupees more! - Not well @tiagotatamotors @TataMotors #unhappy,sadness
@DonnyMurray I'm just no offended by stuff.We're gettin a situ where folk moan about the Polis/SNP but then happy to snitch when offended...,anger
@DonnyMurray I'm just no scandalize by stuff.We're gettin a situ where folk moan about the Polis/SNP but then happy to snitch when scandalize...,anger
@DonnyMurray I'm just no offend by stuff.We're gettin a situ where folk moan about the Polis/SNP but then happy to snitch when offend...,anger
@DonnyMurray I'm just no offended by stuff.We're gettin a situ where folk groan about the Polis/SNP but then happy to snitch when offended...,anger
@DonnyMurray I'm just no offended by stuff.We're gettin a situ where folk moan about the Polis/SNP but then glad to snitch when offended...,anger
@liamch88 yeah! :) playing well #optimism,joy
The majority of my clients have family/ partner/ day job/ life AND write their beautiful books.  #gratitude #HARDwork,fear
The majority of my clients have family/ partner/ day job/ life-time AND write their beautiful books.  #gratitude #HARDwork,fear
Folk Band 'Thistle Down' will be replaced by 'The Paul Edwards Quartet' at Laurel Bank Park Sat 24 11am - 3pm due to ill health #jazz,sadness
Folk Band 'Thistle Down' wsick be replaced by 'The Paul Edwards Quartet' at Laurel Bank Park Sat 24 11am - 3pm due to sick health #jazz,sadness
Folk Band 'Thistle Down' will be replaced by 'The Paul Edwards Quartet' at Laurel Bank Park Sat 24 11am - 3pm due to ill wellness #jazz,sadness
New play through tonight! Pretty much a blind run. Only played the game once and maybe got 2 levels it. #Rage #horror,fear
TheNiceBot: WSJNordics You make the world a more joyful place. #TheNiceBot #MPN #DemiLovato,joy
My @timehop literally cracks me up when I see posts from 2 years ago and later 😂 #hilarious,joy
Positive #psychology research shows salespeople who score in the top 10% for #optimism have 88% &gt; sales than those in top 10% for pessimism.,joy
Positive #psychology research shows salespeople who tally in the top 10% for #optimism have 88% &gt; sales than those in top 10% for pessimism.,joy
I'm a cheery ghost.,joy
Who got madden 17 or 2k17 ps4 add TrackdawgT lets run it,anger
Who got madden 17 or 2k17 ps4 add TrackdawgT lets running it,anger
@AmyMek this is so absurd I could laugh right now (if I also didn't feel like crying for the future of our country).  #wakeupcall,fear
@AmyMek this is so absurd I could laughter right now (if I also didn't feel like crying for the future of our country).  #wakeupcall,fear
@AmyMek this is so absurd I could joke right now (if I also didn't feel like crying for the future of our country).  #wakeupcall,fear
@AmyMek this is so absurd I could laugh right now (if I also didn't feel like tears for the future of our country).  #wakeupcall,fear
@AmyMek this is so absurd I could laugh right now (if I also didn't feel like weep for the future of our country).  #wakeupcall,fear
@AmyMek this is so absurd I could laugh right now (if I also didn't feel like weeping for the future of our country).  #wakeupcall,fear
@AmyMek this is so absurd I could laugh right now (if I also didn't feel like cry for the future of our country).  #wakeupcall,fear
@DavuuWart this is hilarious !!,joy
@DavuuWart this is uproarious !!,joy
1Pet 4:7  But the end of all things is at hand: be ye therefore #sober and #watch unto prayer,sadness
1Pet 4:7  But the end of all things is at hand: be ye therefore #sober and #watch unto supplication,sadness
Aw there's a young fox outside on the grass just jumping around all playful and having a little stretch 🙈 soo cute 🐺,joy
Aw there's a youthful fox outside on the grass just jumping around all playful and having a little stretch 🙈 soo cute 🐺,joy
@marisa_enbot Being with you makes me somewhat gloomy.,sadness
I keep feeling the heaviness on my left hand and look down and I am in awe every single time 😍💍 #notusedtoit #imafiancée #wut,sadness
I keep sense the heaviness on my left hand and look down and I am in awe every single time 😍💍 #notusedtoit #imafiancée #wut,sadness
I keep feel the heaviness on my left hand and look down and I am in awe every single time 😍💍 #notusedtoit #imafiancée #wut,sadness
All in all a pleasing night down The Lane .  .  .  On to the next round &amp; bring on Liverpool at Anfield! #COYS,joy
Bring on my interview at hospital tho 🙈🙈 #nervous,fear
Bring on my interview at infirmary tho 🙈🙈 #nervous,fear
Possible magazines over against put with versus thy joviality conjunction shower quotient sufficiently: BQAvtja,joy
@Doubtism I'm not on about history or  other people I'm on about you. I've bullied no one I make three posts and you attack #bully,fear
My mind always seems to work its best at night #restless,fear
@JonnyDunn93 and Gerrard was awful then,fear
@JonnyDunn93 and Gerrard was terrible then,fear
@JonnyDunn93 and Gerrard was dreadful then,fear
@JonnyDunn93 and Gerrard was horrendous then,fear
@JonnyDunn93 and Gerrard was atrocious then,fear
@JonnyDunn93 and Gerrard was terribly then,fear
@Mysbananen yes hc and we got him very low. I know how it feels. Our damage is low enough as it is never mind having the rng of being enrage,anger
@rosalilium I'm wearing all black tomorrow to mourn. 😭💔,sadness
Watch this amazing live.ly broadcast by @broitzmax  #musically,joy
testing #angry,anger
@BokuNoGio AND his momma was worse than Tony sopranos momma #wow  #history #major,sadness
@BokuNoGio AND his momma was bad than Tony sopranos momma #wow  #history #major,sadness
If you be #angry which may be the case &amp; which may be unavoidable see that the sudden excitement does not become sin. #AlbertBarnes,anger
If you be #angry which may be the case &amp; which may be unavoidable see that the sudden fervour does not become sin. #AlbertBarnes,anger
If you be #angry which may be the case &amp; which may be unavoidable see that the sudden exhilaration does not become sin. #AlbertBarnes,anger
If you be #angry which may be the case &amp; which may be unavoidable see that the sudden fervor does not become sin. #AlbertBarnes,anger
I've got some new pens to break in. Name an animated series and I'll draw you in that style 🖍,joy
I've got some new pens to break-dance in. Name an animated series and I'll draw you in that style 🖍,joy
I've got some new pens to break in. Name an animate series and I'll draw you in that style 🖍,joy
@vkon1 @WindyCOYS by all accounts he was poor first half. Started showboating once game was safe #bully,fear
Rojo is a terrible defender,fear
Rojo is a awful defender,fear
Rojo is a dreadful defender,fear
Rojo is a horrific defender,fear
Rojo is a horrendous defender,fear
Rojo is a atrocious defender,fear
I feel like one of my friends brought this freshmen in my class over to pre game earlier in the year bc she keeps smiling at me,joy
I feel like one of my Friend brought this freshmen in my class over to pre game earlier in the year bc she keeps smiling at me,joy
I feel like one of my friend brought this freshmen in my class over to pre game earlier in the year bc she keeps smiling at me,joy
I feel like one of my friends brought this freshmen in my class over to pre game earlier in the year bc she keeps smile at me,joy
I feel like one of my friends brought this freshmen in my class over to pre game earlier in the year bc she keeps grinning at me,joy
I feel like one of my friends brought this freshmen in my class over to pre game earlier in the year bc she keeps grin at me,joy
@TheNotoriousMMA looking like @MIckeyRourkeFP in his heyday,joy
A liar an a bully for president? They say every vote matter  well  I'm sorry you'll not get my vote until the year 2020,fear
A liar an a bully for president? They say every ballot matter  well  I'm sorry you'll not get my ballot until the year 2020,fear
A liar an a bully for president? They say every balloting matter  well  I'm sorry you'll not get my balloting until the year 2020,fear
A liar an a bully for president? They say every voting matter  well  I'm sorry you'll not get my voting until the year 2020,fear
A liar an a bully for president? They say every ballot matter  well  I'm sorry you'll not get my ballot until the year 2020,fear
A liar an a bully for president? They say every balloting matter  well  I'm sorry you'll not get my balloting until the year 2020,fear
A liar an a bully for president? They say every voting matter  well  I'm sorry you'll not get my voting until the year 2020,fear
the ending of how I met your mother is dreadful,fear
the ending of how I met your father is dreadful,fear
the ending of how I met your mother is horrific,fear
the ending of how I met your mother is awful,fear
the ending of how I met your mother is horrendous,fear
the ending of how I met your mother is terrible,fear
the ending of how I met your mother is atrocious,fear
Come on girl shake that ass for me,fear
schneiderlin taking his revenge for the 2 fouls,anger
schneiderlin taking his avenge for the 2 fouls,anger
It's my last week at CN! I'm gonna be sad to leave but this will also be my first planned break since going into animation!,sadness
It's my last week at CN! I'm gonna be sorry to leave but this will also be my first planned break since going into animation!,sadness
It's my last week at CN! I'm gonna be sad to leave-taking but this will also be my first planned break since going into animation!,sadness
It's my last week at CN! I'm gonna be sad to leave but this will also be my first planned break-dance since going into animation!,sadness
The book that can start improving your relationship tonight.  Taking you on a journey of #fun #laughter #romance and #metaphysics.  htt…,joy
The book that can start improving your relationship tonight.  Taking you on a journeying of #fun #laughter #romance and #metaphysics.  htt…,joy
@AlbertBreer @jetswhispers Be sure and switch it over to cable news - cheery,joy
Well i did hear once before that girls are attracted to men that look like their dad!  👌 #serious,sadness
life is hard. its harder if ur stupid #life #love  #sadderness #moreofsad #howdoestears #whatislife,sadness
life-time is hard. its harder if ur stupid #life-time #love  #sadderness #moreofsad #howdoestears #whatislife-time,sadness
@questlove when are people going to realize that these 'riots' are just perpetuating hate. Saying you're going to boycott a city!?! #lost,sadness
It's not going to break you it's just going to shake you,fear
It's not going to break-dance you it's just going to shake you,fear
@IreneEstry can't wait to see you Hun #cuddles #gossip,joy
I'm a walking ball of stress and anxiety lol,fear
I'm a walk ball of stress and anxiety lol,fear
I'm a walking ball of stress and anxiousness lol,fear
@MEAIndia: Virtually every statement by other countries at #UN has referred to #terror as main threat to peace #Pak still in denial.,fear
Wanna pop some pills sedate myself and wake up tomorrow.,sadness
When you break a record in #madden I wish it didn't say the same shit after every rush like you just broke the record. #shutupphilsimms,anger
When you break-dance a record in #madden I wish it didn't say the same shit after every rush like you just broke the record. #shutupphilsimms,anger
When you break a record in #madden I wish it didn't say the same bullshit after every rush like you just broke the record. #shutupphilsimms,anger
When you break a record in #madden I wish it didn't say the same damn after every rush like you just broke the record. #shutupphilsimms,anger
When you break a record in #madden I wish it didn't say the same crap after every rush like you just broke the record. #shutupphilsimms,anger
When you break a record in #madden I wish it didn't say the same snitch after every rush like you just broke the record. #shutupphilsimms,anger
When you break a record in #madden I wish it didn't say the same diddly-shit after every rush like you just broke the record. #shutupphilsimms,anger
I delete numbers so quick with no hesitation,fear
I delete numbers so quick with no hesitancy,fear
Am I the only one with parking sensors who still manages to reverse into things? #nightmare,fear
@emilieragann did another bee sting you on the tongue ?,anger
@emilieragann did another bee stinging you on the tongue ?,anger
American Schools are lively,joy
tomorrow will be the last episode of despair arc so much shit is gonna happen i'm not emotionally prepared...,sadness
tomorrow will be the last episode of desperation arc so much shit is gonna happen i'm not emotionally prepared...,sadness
tomorrow will be the last episode of despair arc so much bullshit is gonna happen i'm not emotionally prepared...,sadness
tomorrow will be the last episode of despair arc so much damn is gonna happen i'm not emotionally prepared...,sadness
tomorrow will be the last episode of despair arc so much crap is gonna happen i'm not emotionally prepared...,sadness
tomorrow will be the last episode of despair arc so much snitch is gonna happen i'm not emotionally prepared...,sadness
tomorrow will be the last episode of despair arc so much diddly-shit is gonna happen i'm not emotionally prepared...,sadness
@steph_baker7 i tried to turn off my alarm this morning and it turned on all my alarms instead,fear
It feels good to get outside for a minute and get some fresh air.  It's hard to stay cooped up inside all day,joy
It feels well to get outside for a minute and get some fresh air.  It's hard to stay cooped up inside all day,joy
@NHLexpertpicks @usahockey USA was embarrassing to watch. When was the last time you guys won a game..? #horrible #joke,fear
But uncle buck is on tho . #UncleBuck #hilarious,joy
@VileBairn Turning then the older woman looked at Sybil with a most somber expression. \n\n“She ran away from me. But I cannot blame her.”,sadness
@VileBairn Turning then the Old woman looked at Sybil with a most somber expression. \n\n“She ran away from me. But I cannot blame her.”,sadness
@VileBairn Turning then the old woman looked at Sybil with a most somber expression. \n\n“She ran away from me. But I cannot blame her.”,sadness
@VileBairn Turning then the older woman looked at Sybil with a most sombre expression. \n\n“She ran away from me. But I cannot blame her.”,sadness
@VileBairn Turning then the older woman looked at Sybil with a most somber expression. \n\n“She ran away from me. But I cannot blamed her.”,sadness
It's way too hard not to get discouraged.,sadness
@officialShaky 'Operation Echoes' is gathering momentum ... #tense #nervous #feelsick #excited,fear
3:45am and off to the hospital! Elouise's waters have gone! #panic #Labour #LittleSister #superexcited,fear
Cuz even the bible talks about the son coming back with a fiery sword he got from his mother. They just called her a whore in revelations,anger
Cuz even the bible talks about the son coming back with a fiery sword he got from his mother. They just called her a whore in Revelation,anger
Cuz even the bible talks about the son coming back with a fiery sword he got from his mother. They just called her a whore in revelation,anger
@MessYourself why? Do you have depression?,sadness
Thank you @twitter for the balloons today. #smile #goodday #48,joy
also who has amazon prime that would like to help a girl out LOL #serious,sadness
also who has amazon prime that would like to assist a girl out LOL #serious,sadness
&amp; like if your unhappy just leave. don't cheat on someone &amp; than up their view on love &amp; shit 💯..,sadness
&amp; like if your unhappy just leave. don't cheat on someone &amp; than up their view on love &amp; bullshit 💯..,sadness
&amp; like if your unhappy just leave. don't cheat on someone &amp; than up their view on love &amp; damn 💯..,sadness
&amp; like if your unhappy just leave. don't cheat on someone &amp; than up their view on love &amp; crap 💯..,sadness
&amp; like if your unhappy just leave. don't cheat on someone &amp; than up their view on love &amp; snitch 💯..,sadness
&amp; like if your unhappy just leave. don't cheat on someone &amp; than up their view on love &amp; diddly-shit 💯..,sadness
Love takes off the masks that we fear we cannot live without and know we cannot live within. - James A. Baldwin,fear
Love takes off the mask that we fear we cannot live without and know we cannot live within. - James A. Baldwin,fear
Love takes off the masks that we fright we cannot live without and know we cannot live within. - James A. Baldwin,fear
Love takes off the masks that we dread we cannot live without and know we cannot live within. - James A. Baldwin,fear
Love takes off the masks that we fearfulness we cannot live without and know we cannot live within. - James A. Baldwin,fear
Enjoyed seamlessly setting my #alarm using #okgoogle #Nougat. Just tell #Okgoogle what to do and she does it. #PersonalAssistant,fear
Goodbye everyone tremendous #LTHEchat tonight,fear
On the bright side my music theory teacher just pocket dabbed and said 'I know what's hip.' And walked away 😂😭,joy
@ily_geuly call me now I'm laying in my bed moping like I intend to do for the next 2 months.,sadness
It has been medically proven that laughter is an effective pain killer.,joy
It has been medically proven that laugh is an effective pain killer.,joy
It has been medically proven that laughter is an effective painfulness killer.,joy
My @timehop literally cracks me up when I see posts from 2 years ago and later 😂,joy
@ticcikasie1 With a frown she let's out a distraught 'Gardevoir' saying that she wishes she had a trainer,anger
@ticcikasie1 With a glower she let's out a distraught 'Gardevoir' saying that she wishes she had a trainer,anger
@ticcikasie1 With a scowl she let's out a distraught 'Gardevoir' saying that she wishes she had a trainer,anger
339:709 A local habitation and a name.\nSuch tricks hath strong imagination \nThat if it would but apprehend some joy \n#AMNDBots,fear
339:709 A local habitation and a name.\nSuch tricks hath strong imagination \nThat if it would but grasp some joy \n#AMNDBots,fear
339:709 A local habitation and a name.\nSuch tricks hath strong imagination \nThat if it would but comprehend some joy \n#AMNDBots,fear
339:709 A local habitation and a name.\nSuch tricks hath strong imagination \nThat if it would but apprehend some delight \n#AMNDBots,fear
339:709 A local habitation and a name.\nSuch tricks hath strong imagination \nThat if it would but apprehend some joyfulness \n#AMNDBots,fear
don't put famous dex in a tweet with breezy lol chris is that guy dex a bitch lmao n music ass,joy
don't put famous dex in a tweet with breezy lol chris is that guy dex a cunt lmao n music ass,joy
@metalAndTheGeek @astoldbyfANGIRL SAME! I always say it was the best time of my life. I closed my store down and it was so depressing,sadness
@metalAndTheGeek @astoldbyfANGIRL SAME! I always say it was the best time of my life. I closed my store down and it was so cheerless,sadness
Do you think humans have the sense for recognizing impending doom?,fear
Do you think humans have the sense for recognizing imminent doom?,fear
Watch this amazing live.ly broadcast by @evanhufferd  #musically,joy
I swear if @devincameron23 blocks me I'm going to hit her back,anger
I swear if @devincameron23 blocks me I'm going to hitting her back,anger
how maybe it was with you and your parents..that I would understand you and your fear of indifference from your own mom and dad..,fear
how maybe it was with you and your parents..that I would understand you and your fright of indifference from your own mom and dad..,fear
how maybe it was with you and your parents..that I would understand you and your dread of indifference from your own mom and dad..,fear
how maybe it was with you and your parents..that I would understand you and your fearfulness of indifference from your own mom and dad..,fear
how maybe it was with you and your parents..that I would understand you and your fear of apathy from your own mom and dad..,fear
how maybe it was with you and your parents..that I would understand you and your fear of unconcern from your own mom and dad..,fear
Here's a tip for everyone: Stop being offended. End.  #quit #youredumb #liveyourownlife,anger
@morgannbroom yes ❤️❤️ &amp; cheering homecoming game!,joy
@morgannbroom yes ❤️❤️ &amp; cheer homecoming game!,joy
me: are you guys dating yet #trans #nervous #blowjobs #TFB dating in mack north ohio Bewdley,fear
Am I the only person who dislikes fall? #FirstDayofFall #leaves #thingsdie #depressing #cold #noflipflops 👎🏾👎🏽👎🏻🍂🍁,sadness
@Remedy0_ switch host no bullet rage.,anger
Approaching #terrorism from an anti-racism POV is futile instead promote prejudice towards racism. That way we are all on the battlefield.,fear
Approaching #terrorism from an anti-racism POV is fruitless instead promote prejudice towards racism. That way we are all on the battlefield.,fear
Approaching #terrorism from an anti-racism POV is bootless instead promote prejudice towards racism. That way we are all on the battlefield.,fear
Approaching #terrorism from an anti-racism POV is unavailing instead promote prejudice towards racism. That way we are all on the battlefield.,fear
@airvistara as always it was indeed a wonderful experience flying with you guys today #bestinbusiness  #happyme,joy
@airvistara as always it was indeed a marvelous experience flying with you guys today #bestinbusiness  #happyme,joy
@airvistara as always it was indeed a terrific experience flying with you guys today #bestinbusiness  #happyme,joy
@airvistara as always it was indeed a fantastic experience flying with you guys today #bestinbusiness  #happyme,joy
@airvistara as always it was indeed a wonderful experience fast-flying with you guys today #bestinbusiness  #happyme,joy
@airvistara as always it was indeed a wonderful experience flight with you guys today #bestinbusiness  #happyme,joy
@airvistara as always it was indeed a wonderful experience fly with you guys today #bestinbusiness  #happyme,joy
@YahooFantasy update may have been the worst mistake of my day,fear
Coworker: 'That happened to a friend of mine once but with guns instead of babies.' #workplace #hilarity,joy
Don't get #bitter get #BETTER,anger
At my funeral when they close the casket I want them to play 'Call recording has completed.'' -@GlenEwing #lost #podcasting #talkshoe,sadness
At my funeral when they close the coffin I want them to play 'Call recording has completed.'' -@GlenEwing #lost #podcasting #talkshoe,sadness
It's meant to be!!,joy
A delight to be at the Lane tonight and witness the debuts of some young talent that could be the backbone of our club!! #COYS,joy
A joy to be at the Lane tonight and witness the debuts of some young talent that could be the backbone of our club!! #COYS,joy
A pleasure to be at the Lane tonight and witness the debuts of some young talent that could be the backbone of our club!! #COYS,joy
A delight to be at the Lane tonight and witness the debuts of some youthful talent that could be the backbone of our club!! #COYS,joy
@SimonSSSJ123 @EllieG10853 @Onision @Eugenia_Cooney he sure as hell helped me with my depression and still does,sadness
Turkish exhilaration: for a 30% shade off irruptive russian visitors this twelvemonth gobbler is nephalism so...,joy
@lukeshawtime terrible,fear
@lukeshawtime awful,fear
@lukeshawtime dreadful,fear
@lukeshawtime horrific,fear
@lukeshawtime horrendous,fear
@lukeshawtime atrocious,fear
This nigga doesn't even look for his real family 🙄😂 #sad,sadness
@AliKhanSays Oh come on. RAW and ISI have been spying for decades. Spying and supporting terrorism is two different thing.,fear
@residentadvisor thanks for getting back to me exemplary customer service for a loyal customer #jk  #residentadvisor #poorservice,fear
@ThatBritishDude no okay you don't not need to be going out of your way to make sure you are pleasing everyone do what makes you happy,joy
@ThatBritishDude no okay you don't not need to be going out of your way to make sure you are pleasing everyone do what makes you glad,joy
@patthemanager how could I work with @chancetherapper . ? #serious,sadness
Remember your journey is unique! Don't get discouraged because you're comparing your journey to someone else's. You will get there!,fear
Remember your journeying is unique! Don't get discouraged because you're comparing your journeying to someone else's. You will get there!,fear
Remember your journeying is unique! Don't get discouraged because you're comparing your journeying to someone else's. You will get there!,fear
Latest on new optimism on keeping #Raiders in #Oakland live right now on @KCBSNews: @NFL meets here w/Lott &amp; Schaaf to talk new stadium,joy
Now that the whole clown rage has scared me shitless I'm gonna go cry in my room,anger
Now that the whole clown fury has scared me shitless I'm gonna go cry in my room,anger
Now that the whole clown rage has frightened me shitless I'm gonna go cry in my room,anger
Now that the whole clown rage has scared me shitless I'm gonna go weep in my room,anger
Now that the whole clown rage has scared me shitless I'm gonna go scream in my room,anger
I'm just always too shy,fear
Rojo is shocking.......absolutely shocking !!!,fear
Oh man it's been so long since I've played #madden I am trash anymore.,anger
Oh man it's been so long since I've played #madden I am rubbish anymore.,anger
i have so much hw tonight im offended,anger
i have so much hw tonight im scandalize,anger
i have so much hw tonight im offend,anger
Been sober for days lmao,sadness
@suddenlyapples This is an on-going affliction for me and the only cure is more Shiro,sadness
@Jay_2752 thank you I shall mourn her,sadness
@Aurena1701 @AngryOrchard he didn't sting me luckily. He just flew off happy and drunk. Lolololol,anger
@Aurena1701 @AngryOrchard he didn't stinging me luckily. He just flew off happy and drunk. Lolololol,anger
