Tweet,Emotion
@hm_custserv #awful service at your Camden store yesterday. Assistants thought it more important to put clothes on hangers than serve.,fear
bad news fam life is still hard and awful #depression  #atleastIhaveBuffy,fear
Who's afraid of the clowns???\ncomment down there....,fear
This is the day You've made \n\nLet us rehoi rejoice and be glad with all that I am. \n\n😊💖\n\n#aja \nGood morning!!!!,joy
@_haye_ optimism is he'll lose that's actually a compromise :P,joy
Knowing I have my hair to wash and dry is like knowing you had that English close reading in your school bag to do #dread,fear
If you let a general tweet offend you you definitely shouldn't be on twitter.,anger
@mr_HAAAAN wow inadvertently horrible puns is definitely my thing,fear
and i will strike down upon thee with great vengeance and furious anger those who attempt to poison and destroy my brothers,anger
@p4pictures it would be great but what if the card crashes 😱. It's happened to me twice #nightmare,fear
If I was friends with me I'd hate me SO MUCH with the amount I bully them,fear
BibleMotivate: Are you worrying/worried?\n1Peter 5:7\nThrow all your worry on him because he cares for you. #faith #leadership  #mindfu…,fear
@SurfaceSupport A profoundly disappointing experience. I have 2 pay almost $500 2 remedy a defect n the product @Microsoft sold me,fear
Thank you @RachelPlatten for teaching me how to live again. It's been so long since &amp; this ride is about to be exhilarating. I just know it,joy
One of my favorite classic cars is the Plymouth fiery.,anger
Good night Twitter world! Wish you all good sleep / productive jovial days! :),joy
Sometimes the best motivations come from 'proving them wrong' #energy  #MotivationalQuotes,anger
@mypalalex but still your my favorite person in DF besides grim,sadness
half day tuhday but nah for glee 😭,joy
Good morning chirpy #SpringEquinox and your pensive sister #AutumnEquinox A perfect day however it is expressed 🌹🍁🌓☯️ #theBeautyofBalance,sadness
May a man live well- and long-enough to leave many joyful widows behind him.,joy
I'm sorry but since when is an #indiegames #DLC worth nearly £130 that's just plain lunacy when the game itself is £20odd #astounded 😱,fear
So my Indian Uber driver just called someone the N word. If I wasn't in a moving vehicle I'd have jumped out #disgusted #offended,anger
Accept the challenges So that you may feel the exhilaration of victory.\n\nTOMIHO IpaglabanMo TapingDay2,joy
This night is sparkling don't you let it go  I'm wonder struck  Blushing on the way home.',joy
How can America be so openly embracing racism. #dismayed,fear
@LucidBurrito Doesnt do it to anyone else he literally pulled me into the office cause someone complained I spit in the sink yesterday,sadness
Don't wanna go to work but I want the money,sadness
Fear the fearsome fury of the forest fawn!,anger
@kevinrouth Now that's what I call a gameface! #gameface  #intimidate,fear
When you burst out crying alone and u realize that no one truly knows how unhappy you really are because you don't want anyone to know,anger
Nothing is more relentless than a dog begging for food,anger
*in the car with mariah the bass is literally shaking the windows hard rap blasting no one is talking looking straight ahead*,fear
is it an insult or compliment to be told i look like a really happy duck,anger
@tonygoldmark Yeah I won't mourn it but I'm glad I rode it the last time I visited.,sadness
I can't even celebrate my wins or mourn my L's cause first test week is that busy 😕,sadness
...X X... Do... you... hear... me? Darn... Your... optimism led... ...to your own... demise... ... You... should... li...live #ZeroBOT,joy
TONIGHT - Fulford Arms York \nTOMORROW - Bank Top Tavern Oldham\nNEXT SATURDAY- Big Hands Manchester \n\n#livemusic #punk #blues #rockandroll,sadness
@RashidAlMaktoum For #serious #intermediaries all required info about #project or #Owner will be mailed.,sadness
Being stuck in the roof of your house provides amazing view but sheer terror of falling down kinda like life,fear
He showed us a really lively performance with a lot of different emotions not just sticking to one. And that's freaking awesome.,joy
@RaveenElexiis I fought a racist girl and she stayed in GAVC so if you get kicked out I call BS,sadness
It is so exhilarating taking on the challenge of demonstrating + explaining WHY #JamesJoyce's #Ulysses is so endearing &amp; wonderful!,joy
@vladfucker69 i look rabid,anger
I don't know how people can binge watch horror films ...ALONE!😓😰,fear
It’s possible changing meds is best not done while under stress. Difficult to tell what part of despair is circumstantial what is drugs.,sadness
Democracy doesn't work\n #mob #mentality #mass #hysteria  #mongering #oligarchy,fear
sometimes im sad then remember Margaret Thatcher is dead and then i rejoice,joy
Already plotting next steps if I get cut off by the same minivan in tomorrow's drop-off line. #preschoolpolitics #momthings #serious,sadness
My ukulele bag has fallen apart. 😐 WELLL AT LEAST my life hasn't yet!!,joy
We lost,sadness
@OpentheDoorRadi thanks for playing Crock Pot Going #radio #blog #blues #music #indiemusic,sadness
Henny and pine apples 🤔,sadness
Last night I had a dream that today was Christmas. I woke up screaming because I wasn't ready.,fear
Can't believe @virginmedia are putting their prices up!! They already know I'm struggling to pay my bill &amp; won't change my package!!,anger
@madhav_pastey moral of the story never check mails in the night. PS. Most notices have nothing much to worry about. @ashwinikn,fear
Overtime... #TeamNA #WCH2016 #nervous,fear
@JoyOfBearding The Haunting is my favorite horror movie too! Actually one of my favorite movies of all time no matter the genre.,fear
so ef whichever butt wipe pulled the fire alarm in davis bc I was sound asleep #pissed #angry #upset #tired #sad #tired #hangry ######,anger
A lifetime of laughter at the expense of the death of a bachelor,joy
@suavecitamay sparkling water is nice you know I tried it the other day,joy
Just paid for chicken at @panerabread and didn't even get any 😑😑😑 there goes 4 dollars and me as a customer,anger
Higginbotham's flippant dismissal of any worries around Carrick's lack of pace is dismal. Against nimble midfielders Carrick will be exposed,sadness
@sandahlcarrie Your comments concern us Carrie. Please DM your record locator and details.,fear
you are an angry glass of vodka,anger
@Hannahcolleen06 I have 12 &amp; that's the only one I didn't like 😂 mine comes out patchy. It's the only dark color by her I have tho.,sadness
@wesrucker247 sounds like a good game plan for our offense....,anger
So I've decided to go talk to Mr. Smithrud about that creepy fucking guy since he gave me a fucking anxiety attack this morning,fear
That was a lovely story to actually see Ruth and hubby who won the cashcow @sunriseon7.It was so funny when she left the phone #happy 😊,joy
Indignation: [whispers to date during that terrific Lerman/Letts centerpiece scene] That's his overwhelming sense of indignation.,anger
@GSchwartz_ it wasn't a joke .,fear
630am meeting Olympic House #10golds24 .  #relentless #neverquit #believe #dreambig #TeamTTO #going4gold,anger
@Delta stuck on runway after being diverted to Fargo. Continuously told just 10 more mins for the past 4 hours. No food/water offered #awful,fear
now that I have my future planned out I feel so much happier #goals #life #happy #igotthis #yay,joy
@crumpledlinen he chirp,joy
@GNRailUK There's gonna be street parties when you lot leave. Spontaneous rejoicing. Clowns.,joy
@LVLMLeah Nooooooooooooooooooooo. We have stupid dismal lame winters where we maybe get some dangerous ice once.,sadness
Well stomach cramps did not make that spin class any easier. Why does my body hate digesting porridge so much 😩 #spinning #sulk,sadness
I am using twitter as a coping mechanism for raging out at this kid oops?,anger
#Drunk people annoy me when I'm #sober lol. | #fact #TeamFollowBack #RockTheReTweet,sadness
Can we start a 'get Chris Sutton off our tv campaign? Spread the work  #pundit #noclue,fear
@vkon1 @WindyCOYS by all accounts he was poor first half. Started showboating once game was safe,fear
Nothing more entertaining and frightening than a #bitter #alcoholic trying desperately to get your attention.....,anger
#happiness #recipe: an open mind #laughter a kind #heart &amp; #optimism,joy
if you have been on depression too u shouldn't be judging him and exposing him to everyone but helping him,sadness
@p4pictures it would be great but what if the card crashes 😱. It's happened to me twice,fear
I'm mad at the injustice so I'm going to smash my neighbours windows'.  Makes perfect sense.  #CharlotteProtest #terrible,fear
I polished my nails but can't find the polish remover. It look like a 3yr old polished my nails lol #horrible,fear
@comcast you charge 150 extra for sending someone out and your cable service still doesn't work. That's robbery.  #cable #horrible #service,fear
@LPDonovan this is why I think his pre prepped debate answers have the potential for hilarity,joy
I just want to let everyone out there know you are wonderful people! #beyourself #happy #cheerful #late-night #compliment #behappy,joy
@EricNobody @ArmouredSkeptic @YouTube This shit is gonna start a cold war of who can flag who first.,fear
@Mysteri759 @Ren102e906 @slb42jcb @swoozyqyah Well I'm too old and too stubborn about facts &amp; history to be discouraged.,sadness
Dreams dashed and divided like million stars in the night sky.,sadness
@GigaFag @pipertownsend_ snapchat new would beg to differ #optimism,joy
I just wanna know why there's no outrage for black on black crime and no one knows those victims but BLM is out to kill cops based on media,anger
Having a blast playing games and hearing testimonies at Pastor Jeremy's house #fellowship #food #laughter #praise #gospel #coffey1617,joy
Look at this #massiah of #youngleader\n#Pakistan #massiah of #terrorism,fear
something incredibly terrible about my life is i'm 23 years old and still suffering through group projects..........,fear
@SussexMistress @sarahb45 @MsEvilyne @MissJessicaWood I'd be perched on that unfortunately wrapped in heavy chains! #sink...,sadness
When you have 15 doe run the opposite side of you 🙁 #depression,sadness
@ThatWhiteSoxFan @tbtrill not as sad as the White Sox playing record ;),sadness
@jpodhoretz I still respect you. I suppose there is so little to be gleeful about these days so take what you can. Good for you.,joy
What a great training course lots of photos fun and laughter. Photo's will be up soon #Boostercourse #fun #laughter,joy
#oow16 #sting decent new song,anger
@itsyourgirl_Z happy birthday :) have a blessed day love from Toronto :) #bday #smile,joy
Question for all the cheerleaders who ages out!!\nHow to I make my senior year of cheer more memorable,joy
Wont use using @mothercareuk @Mothercarehelp again!! These guys cant get nothing right!!,anger
@LondonMidland #dobetter only two carriages on 14:49 Birmingham to Hereford no room to stand anymore Friday commute #unhappy,sadness
Brb going to sulk in bed until Friday,sadness
Ever wake up and instantly feel happy?,joy
Ok this movie was good in it's time and whilst we were young... 😂 Still enjoy a shy Ethan Hawk #BeforeSunrise,fear
I've watched @ScreamQueens' 2nd Season's 1st episode twice already. And here I am still joyful planning on watching it again.,joy
I took a yr off school and I'm proud to say I got accepted again yo girl is going to finish! #happy,joy
It's Thursday which means it's Grey's day #TGIT,joy
I just want to let everyone out there know you are wonderful people! #beyourself   #late-night #compliment #behappy,joy
Height of irritation when a person makes a hilarious chusssss.... Plz die....😬😬,anger
@BitchestheCat Look at those teef!,anger
@Owlman2011 @charitypricey @jon_newsome @PRAWNSANDOWl @smith_alister @MikeConnelly9 average 22000 for the massif...,fear
#terrorstatepak #pakistan is a #terror state,fear
New play through tonight! Pretty much a blind run. Only played the game once and maybe got 2 levels it. #Rage,fear
@Damn_It_Dillon @SamUndomiel of course! This is a happy hentai not a sad or gloomy one,sadness
Losing the will 2 live with @virginmedia business bb gone down on hold for 23 minutes &amp; whoever picked up cut me off  #NoWorkForMe,anger
me myself and I \n #horror movie alone again tonight maybe a #zombie would eat me and finish my life game already - i want #gameover,fear
Blessed are those who mourn for they will be comforted \n                                              Mt 5:4,sadness
Just told me wife there was a chance it would be 2 Sydney teams in AFL grand final. Her response: 'there's two SYDNEY AFL teams?' #serious,sadness
@JoshNoneYaBiz I love parody accounts! Well done. Vote for #Trump. #lol #hilarious,joy
@RealTimBooth I've never been fond of having dark eyes until seeing this share.,sadness
@sphiwememela...its bad.I am fearing for my life🙏,fear
Bain of my life having to drive to a cash point Then to a shop for change in pound coins Then to the gym all for a bastard sunbed. #grim,sadness
@DxfyingGrxvity - frustration looking up at Elphaba in a frown of aggravation. Her high pitched voice was growing more and more --,anger
It's easy to #fall #asleep in class but hard to in bed. #True  #whileyouweresleeping #insomnia #TeamFollowBack #RockTheReTweet,sadness
Impractical Jokers...practically genius!!!  @BQQuinn #laughter #good4thesoul #ImpracticalJokers #bingewatching,joy
@iamTinaDatta love you so much #smile 😊😊,joy
Leeds surely to drop the prices for that cup tie rather than the dismal attendance last night..,sadness
@B4caferacer I see things in  the clouds that others can't see so I can #elate,joy
Goodmorning fam do you know that your critical condition pave way for your miracle so #dont  #be #happy,fear
@KatieBurnett ha freshers blues would love to re do all again ... ha nice tshirt .. vote for Pedro,sadness
@theflabar It's a #foggy and #dark morning here - so #filter this time.  For #lighting purposes. :),sadness
This is the @Fender #blues #junior. I'm looking forward to play on it as soon as possible. #guitar #guitarrist #music,sadness
To tell the truth and make someone cry is better than to tell a lie and make someone smile. #truth #lie #cry  #offalonehugots,joy
It takes a man to suffer ignorance and smile. Be yourself no matter what they say.,anger
Damn gud #premiere #LethalWeapon...#funny and,sadness
People are trying too hard to hate on Cam Newton without understanding his position,sadness
However the agent was inauthentic my sister still loves me &amp; I'm still alive. So I guess it wasn't that bad. #socialanxiety #anxiety,fear
@ggreenwald @SusanSarandon We are blaming 5% of the fucking idiots who are putting the World in the middle of their tantrums. You are one.,anger
terror attacks in usa pay no mind lol,fear
@harrietemmett great minds think alike. #rejoice,joy
im literally shaking bc im nervous and bc its fucking cold oh how i love life,fear
#Jazz - the #blues is the roots the rest is the fruits,sadness
How the fuck do we #live our lives admiring everybody that ever just did something to #win it then be #afraid to even try to do it yourself,fear
My fav #movies are #horror but they don't make them like they used too. Haven't seen a great one in years,fear
@WunderlistHelp are you guys still down? When can we go up? #panic,fear
Interesting topic this evening...  sadness &amp; low mood. #MHChat,sadness
@Arsenal Giroud's beard is making me angry.,anger
@chloemcaleese what a nightmare!,fear
When someone tells you they're going to 'tear you apart' and all they have to say is 'why are you so tall?',fear
Dentist just said to me' I'm going to numb your front lip up so it'll feel as if you've got lips like Pete Burns!...... She was right,anger
Ok but how are the fast &amp; furious movies NOT classified as comedy's? 🤔,anger
if Man U lose i may actually have a nervous breakdown,fear
Thought I left that part of life behind me\nIt's back to haunt every girl that loves me,fear
I am often disturbed by what some people find appropriate or acceptable. It's not funny nor cute that adults find this stuff humorous. #sad,sadness
New madden kicking 🚮,anger
Getting terrible download speeds for fifa smh.,fear
and again dirty and  self loathing attitude  mope talking,sadness
@pi6ie I want to achieve to your level of optimism,joy
And she got all angry telling me 'but what would be doing a 40 year old guy looking for a girl like you' and I felt,anger
It's 5:55am. I'm hungry but there is no food.,fear
🎉 It is time for a most joyous celebration! 🎉,joy
@URClassless I think that yawning actor died of a drug overdose.,joy
My house isnt always a mess but when it is its when i have friends coming #mess #serious #twitter #problem #like #friends #filthy #home,sadness
@SINice Damn..  Lol..  Maybe it is for the best though..  Her brother might still be lookin for revenge 😂,anger
At the end of the day you gotta be #happy for you.,joy
i will never watch greys anatomy ever ever ever ever ever again if Shonda Rimes takes away another OG character☹️☹️☹️☹️☹️☹️☹️☹️☹️☹️,anger
new tires &amp; an alarm system on my car. fwm now!,fear
@DDNewsHindi  #UNGA no talks should be carried out with Pakistan now ... His mouth stinks of  #UriAttack,fear
So #angry about my @WishShopping order. 6 #months ago I placed an order of over $500. Card billed. Never #received \n#disappointing,anger
Omg he kissed her🙈  #w,fear
@samsteinhp stop the presses @realDonaldTrump said/proposed something racist.,fear
Everything you’ve ever wanted is on the other side of fear. –George Addair #ThursdayThoughts #yourpushfactor  #life #quote,fear
It's sad when your man leaves work a little bit late and your worst fear is 'Oh no!! Did he get stopped by the police?!?! '  #ourworld,sadness
Impractical Jokers...practically genius!!!  @BQQuinn  #good4thesoul #ImpracticalJokers #bingewatching,joy
@CovinoandRich just heard back2back  guess that's why they call it the blues &amp; she's got the look but I can only sing tickle sacks version,sadness
Janice Griffith snap story  😍😍😍,anger
@ShannonBeador we know the truth about her the public is figuring it out. Her words mean nothing.  #unhappy #mean #troubled #vile #bully,fear
I want to slide into the dms but im too fucking shy #shy,fear
@tomlinmayniac starting my new challenge ! A glee poll every day !,joy
Don't be so shy #nl,fear
Alt-J - Hunger of the pine.,sadness
@ArtyBagger With or without cake seeing your wee cheery face is always a joy xx,joy
@Fly_Norwegian quite simply the #worst #airline #worstairline I've ever used! #shocking #appauling #dire #dismal #beyondajoke #useless,sadness
tim burton never fails to depress me,sadness
✨you make me happy @EthanDolan @GraysonDolan✨,joy
I wouldn't have #anger issues.....if she didn't have #lying issues.....think about that one. #pow #lies #confusion,anger
@atlabps He doesn't intimidate me it just annoys me to have him by my side. The further he is the better I feel,fear
My roommate turns the sink off with her foot to avoid germs and a guy says 'YOUR roommate is feet girl?! I'm so sorry' plz help #nightmare,fear
Can't believe @virginmedia are putting their prices up!! They already know I'm struggling to pay my bill &amp; won't change my package!! #raging,anger
@wenniss are you cheering for team Sweden today or team North American?,joy
@pikapies I have many happy memories of the Isle Of Wight.\n...\nBut yeah sink that shit.,sadness
I seem to alternate between 'sleep-full' and sleepless nights. Tonight is a sleepless one. 😕 #insomnia  #notfair,fear
@UKLittleKitchen Defo a hearty root veg gratin. Nice comfort food as Autumn kicks in,joy
@PeteSpencer007 Are you always so relentlessly positive? Your constantly cheerful optimistic disposition starts to grate after a while.,joy
@_Adam_Price @WalesPolitics  Am afraid you're at back of BBC queue editorially trumped by Ron Davies and bicycle paths,fear
@ExpressScripts u shd b embrrssd. u jack up my bp meds twice and it will still take 3-5 days? Not express at all. #expressscripts,fear
@carefreeash_ id be fuming,anger
not to be That Person™ but i get bitter seeing some ravi stans,anger
@_noTORIEty lol senior year we would get early dismal for work study he was her boss and you know what happened next 🙃,sadness
I told myself i wouldn't talk about this but i need to bring it up. I'm slightly bitter about the tøp cover of cancer,anger
Why upping rooms makes a few apprehend leaving out charcoal ownership: UnZU,fear
Romero Rojo Blind Memphis Rooney. This is nearly a starting line up I’d wanna punch in the face rather than shake their hand.,fear
Luke 1:14\nHe will be a joy and delight to you and many will rejoice because of his birth,joy
Southampton playing really well here. Youngsters Matty Targett and Jake Hesketh in particular and Austin and Long formidable as a front two,fear
@Iucifaer you can go on what you usually do its just their own personal reason and not mean to offend anyone :(,anger
the fact everyone is selling their kanye tickets or are buying them for less than $50 is unbelievably hilarious to me,joy
An hour played and @ASFCofficial have conceded less at West ham than @ManUtd have at northampton.  Let that sink in.,sadness
@Curculiunculus @System1Politics Yep as I pointed out before it's the politics of loathing. That's why the big candidates are so horrible.,fear
this girl at my new school is so pretty i am #intimidated,fear
@CNBCFastMoney Harwood gleeful at these new numbers bet your money on this reporting...look to lose it...@HillaryClinton liarthiefscoundrel,joy
Happy #internationaldayofpeace everyone hoping that the world becomes a better place less division more happiness keep smiling. 😄😄❤️,joy
@DanLanthier That was exhilarating hockey. They're still out if Russia wins in regulation I'm reading. #fuck,joy
@BigBossPeltonen \nLikewise #death #cutting #despair,sadness
@space_gayz high fantasy  i feel like you could make a melancholy college age slice of life thing work too,sadness
I can already tell this programme is going to infuriate me #ExtremeWorld,anger
I need all your attention! If I don't I'll pout..,anger
Hoping to hear some serious @DonnieTrumpet tonight,sadness
@russbully Ended up paying 75p for half a tube of smarties. Don't even get the pleasure of popping the plastic lid off either #outrage,anger
@m_warner21 Yikes. The wrath of Maddie...,anger
Rear garden alarm activated  at Telford house at 106.4.,fear
@CNNPolitics I can't wait to hear what he had to say about the brilliant Dr. Hawking... it should be rich... In the poorest of taste! #bully,fear
I was not made for this world. #empath #unhappy,sadness
.@REDBLACKS’ Chris Williams: 5 yards shy of joining 1000-yard club. Bowman (1 279) Walker (1 168) &amp; Roosevelt (1 095) already there. #CFL,fear
@CNNPolitics I can't wait to hear what he had to say about the brilliant Dr. Hawking... it should be rich... In the poorest of taste!,fear
@realDonaldTrump @KellyannePolls New campaign slogan idea...'I know you are but what am I?' #bully #Trump2016 #yourefired #deflect,fear
Shriekfest is lining up VOLUNTEERS! Oct 6-9 only serious inquiries please!  shriekfest@aol.com  see free films!  #horror,fear
@bldmovs sadly beautiful photo.,sadness
Inpouring this letter we are dying over against subsist checking quaint virtuoso ways toward fine huff yours l...,anger
@AudreyKare i'm like half expecting some rabid troll to come into my mentions accusing me of being a csa apologist or something lmao,anger
#Terrorism can be destroyed easily if #wholeworld came together great strength..they could destroy this #fear from #humanity..,fear
@DxfyingGrxvity - that were rather forlorn scanning the witches house before resting back on Elphie. 'The Grimmerie is gone.',sadness
@SheilaCustis We don't expect women to be violent &amp; discourage it. It's really about how we're raising our boys.,sadness
@CNN yes. Too many cops. And too many ppl who should have lost their lives r still alive.,sadness
All I'm learning about at college atm is Sylvia Plath Stalin's purges and natural disasters gloomy af,sadness
@CorbettBarr @pjrvs @brianclark true. Just me spitting venom because I'm still bitter with Stripe. Like an old man yelling from his porch.,anger
Like keep grinding boy your life can change in one year and even when it's dark out the sun is shining somewhere...',sadness
@ColinOccupantz @JasnaBadzak @proremain and there was I thinking #UKIP were a party of angry old men - how wrong can you be!,anger
Im kind of confused.  The one thing i do right now has a great future but on the other hand so does the new thing .  #needhelp,sadness
@Cass_Pennant @frankbrunoboxer @WestHamUtd @davidgold @MaccaFrank @JonjoHeuerman @WestHamMagazine @CasualMind_ @karren_brady it's an insult.,anger
My wedding is in two weeks and I'm actually really nervous. I just want things to go right I don't want to get sick or get canceled ;;,fear
@Alanafergusson snap meee,anger
Idk if it's hella hot in here or I'm nervous,fear
God just replaced my sadness with laughter can't go the whole day sad ...,joy
@marielleblaine8 @princesskeilani I told pine I didn't want it so I didn't have to have it,sadness
Never dull moment here,sadness
@HotpointUK 'customer service ' beyond appalling. Faulty dryer replacement breaks within wks no parts for 3 wks. Engineers no show.,anger
After a nervous couple of days test results now confirm my life will be no different whatsoever as the result of two actors divorcing phew!,fear
@moocowward @mrsajhargreaves @Melly77 @GaryBarlow if he can't come to my Mum'a 60th after 25k tweets then why should I 🙈  #soreloser,anger
What do you get when you cross an #apple tree and a #pine tree? 🍎🌲\nNothing. You can't cross-pollinate #deciduous and #coniferous #trees.,sadness
@veroicone my typical shake is ~100g banana 1c almond milk 1tbsp chia and protein. Sometimes I add PB2 or ice or other fruit.,fear
Pops are joyless soulless toys which look nearly identical.  They are the perfect expression of consumerism.  'I enjoy this franchise',sadness
When you have 15 doe run the opposite side of you 🙁,sadness
@1BearTruth standard bitter response .... how's it feel to be the small club in a big city,anger
@soboleskih Okay this is hilarious,joy
@AnneMarieIAm Heard #alarm 1. time in Germany today #youFM TG finally .. and far far too late. Germany always late w UK artists!!😡😠,fear
Never fear the want of business. A man who qualifies himself well for his calling never fails of employment.,fear
Yo Yo Yo my name is #DarthVader \nI feel like I need to puff on my inhaler (I'm no rapper but that was some sick bars)  #bars #rap,fear
November #canola lost $5.50 to $464.20 per tonne.,sadness
@BetteMidler @Adele @TheGarden @charitybuzz Also apart from Skyfall her music is dire and boring.,fear
@russian906 @kingerpag @dannewton1978 Of have a suspicion it was @lct1975 you know!!,fear
Another day Another flight 🙈  I swear my last ever @easyjet flight!!!! You take the LOVE out of flying #easyjet #horrific #alwaysdelayed,fear
@loismackey_ @Dory nah way that's horrible,fear
Shoutout to the drunk man on the bus who pissed in a bottle and on the seats #grim,sadness
It's easy to #fall #asleep in class but hard to in bed. #True #sober #whileyouweresleeping #insomnia #TeamFollowBack #RockTheReTweet,sadness
I'll just have to #eat my way to #sobriety. This'll be a hell of a journey back to #sober,sadness
@LmRyle @tomcolicchio @realDonaldTrump @HillaryClinton @ajjaffe I understand your concerns but look at her foundation contributions,fear
@pottermore : I can't find my patronus the website doesn't work I can't even see the questions.... #sadness...,sadness
@hoystweet Are the pre-purchased tickets being sent soon? Coming to the Saturday evening show... tickets are a no show! #panic #hoys 🐴🦄,fear
What a horrible track lakeside is 😳😳😴😴,fear
new madden 16 video was gonna be up but xbox is being an ahole and not going through 🙄🙄 #struggles,anger
When your body says FUCK YOU BITCH You ain't sleeping\n#sleep #cantsleep #drained #restless,fear
@LBC - I can't read this article but headline indicates a horror story. Lock sick chavs up and throw away the key.,fear
#start ur day wit a smile\n#buviobby,fear
@paulbushnell25 @EE bad news if ordered online it hasn't gone through same happened to me had to re order on the phone #furious,anger
@OddNMacabre One day I'm drinking a bottle of nyquil the other I'm sleeping zero. My lovely #horror fam which should i watch? 🎩,fear
@__PeterPanda yes bro it's actually breezy,joy
@biggerthanyuu He's flushed upon hearing the feeling is reciprocated. He's elated to shove himself right into his arms and hug him tightly.+,joy
In other news. My legs hurt. #running #5kin26mins  #flatfeet,fear
Southend players always haunt Man U,fear
I'm still laughing 'Bitch took my pillow' line #glee #kurt,joy
Today was horrible and it was only half a day,fear
@devrajasmine If you change the dark images both look different but both look like they are in a forest.,sadness
Be it a rainy day be it cheerful sunshine I am a Prussian want nothing to be but a Prussian.:|,joy
@OkashoHime + returned her joyous focus to the pastel-haired girl. 'Wawa's okay tooooo~!' She squealed before raising her eyebrows at the +,joy
Literally dying &amp; living at the same time as I catch up on @adrian_ver 's twitter. If you aren't following him your life is BASIC.,joy
@FilthyFrank My first time watching your vids and i died of laughter. Keep this up dude,joy
Dolores.' A thin lipped smile graced glossed lips as she let blues peer over at the woman. ' A constant delight.. As always.',joy
I can't pull myself out of depression,sadness
Drop Snapchat names #bored  #swap #pics,anger
@Tanzynia sadly David D is no longer with us imagine both together wow,sadness
amateur author Twitter might be the most depressing thing I've ever seen,sadness
if u have time 2 open a snap u have time 2 respond,anger
@DoubleEph sadly his best days are behind him,sadness
The fact that we have a presidential candidate that speaks the way Trump does is alarming. I thought higher of my peers. #FDT16,fear
@gurrie_j thanks for making me super sad about Pizza. #sad #freepizza,sadness
I just got asked to hoco over instagram dm bc someone lost a bet. Love the maturity of the people in my grade!!!!,sadness
So much #terrible #music playing on the #radio has started to make me wonder weather my taste in music is good or just completely shit,fear
When I walk in darkness of despondency Sc.verses I've memorized shine a light in my heart. Ex: Lam 3:22-25 #despondency,sadness
#Muslims are the principle victims of #terrorism. More Muslims are dying at the hands of these #terrorists than anyone else. #YounusAlGohar,fear
@reecetop10 Bk to 1 up top pack midfield Stifle any flair we possess kill any entertainers #dull #reshuffle #predictable #slow #average,sadness
Nawaz Sharif's UN should start #सत्य_बोध_यात्रा as after all his #UNGA speech has awaken the world about their role in sponsoring #terrorism,fear
@Kim_is__bored exactly what I have been saying on fb.. #bitter,anger
Just reached 10k followers - WOW - thanks blues #mcfc #ctid,sadness
@gfunk85 @officialpes you must have been one of 'them'. Those that used long balls to win matches. Your reign of terror is over accept it,fear
@RadiateZen That's true it does go both ways. But I've been on the receiving end of a vegans wrath! Lol! I personally wouldn't condemn,anger
@KatHeartwell some don't see the difference between courting and appealing to a women vs deception &amp; pressure it's depressing,sadness
I love when people say they aren't racist right before they say some racist shit... Not how that works...,anger
It is more shameful to distrust our friends than to be deceived by them,fear
@wrexham I've joined holidog paw shake and tailster and have one regular customer I just love it 🙈🙈haha @EmilyHD26 @ellshd,fear
Tomorrow is the day I cut and dye my hair! 😳  #excited,fear
Looking nice forward to playing at Paper Dress Vintage in Hackney this evening - get there early as I'll be on at 8pm! @paperdressed #blues,sadness
@philjame5 @spoke_bros wow! that looks bright,joy
3years today marks the anniversary of that horrid Westgate Attack in Nairobi. My heart out to all those of us who lost our family &amp; friends🕯,fear
@len_snart gives a frustrated growl before stepping closer and putting his gun through the barrier. No alarms and nothing happened. He-,anger
we shiver in the pause between words \nabandonment still fresh upon the tips of our tongues,fear
@Avanquest i have unsubscribed 3 times from your spam emails still coming? STOP THE EMAILS #avanquest #software #terrible,fear
This brother know we know that his life was not in danger. This gun law got people in this country fearing for their life. White people.,fear
@NinjaWorrier @ali_zimmer @m_pattison How long ago was that? (I shudder to think.),fear
Im think ima lay in bed all day and sulk. Life is hitting me to hard rn,sadness
The #sober equivalent of being in a #bar women's restroom is the #salon. Everyone compliments each other &amp; become friends. I love it,sadness
No but that's so cute. Atsu was probably shy about photos before but cherry helped her out uwu,fear
im 16 if you want to see my dick snap/kik me at hiya2247 😘 #kik #kikme #snapchat #snap #snapme #horny #porn #naked #young,anger
can't believe Achilles killed me! #angry,anger
Our tone of voice: we're like One Direction we're thoughtful and timid yet playful,joy
It's so funny cause Cooper's going to go farther than the people who bully her,fear
@SouthernRailUK delays from Streatham Cmn to Clap Junc &amp; now train took 20 mins for 9 mins journey. Missed 2 trains to Reading,anger
Haven't gotten one hour of sleep... Today is going to be a fun day 😐 #restless,fear
@JaredWyand @ilovetailgating the beak on that woman is almost as shocking as the low IQ of her followers.,fear
Anger is cheap and politeness is expensive. Don't expect everybody to be polite. #ThoughtfulThursday #anger #politeness,anger
my boyfriend once forcibly stopped all of my anxiety coping methods at once (holding me forcing my hands down that kinda stuff) and I --,fear
@RobRiggle @joelmchale @NFLonFOX I still can't get jimmy garoppolo out of my head and it's been almost 3 weeks. Thanks a lot!,joy
I don't think I can go to work tomorrow since val has left #GBBO I need a day to mourn,sadness
Are belittling kitty straight a service? provoke lift aboard!: Wycelv,anger
Time for some despair #SDR3  #fuckthisanime,fear
anxiety level- 100,fear
mattmilne76 Thank you for letting us know!  Please do not hesitate to contact us in the future if our assistance is needed. Thank you!,fear
